ID,FiltRaces,QuestTitle_lang,BulletText_lang,UniqueBitFlag,ConditionID,FiltActiveQuest,FiltClasses,FiltCompletedQuestLogic,FiltMaxFactionID,FiltMaxFactionValue,FiltMinFactionID,FiltMinFactionValue,FiltMinSkillID,FiltMinSkillValue,FiltNonActiveQuest,BreadCrumbID,StartItem,WorldStateExpressionID,QuestInfoID,ContentTuningID,CovenantID,Field_9_0_2_36206_022,Flags[0],Flags[1],Flags[2],FiltCompletedQuest[0],FiltCompletedQuest[1],FiltCompletedQuest[2]
70413,-1,Dragonrider Racing - Emberflow Flight,,46999,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37454,281,2437,0,3,34144512,0,0,0,0,0
70415,-1,Dragonrider Racing - Apex Canopy River Run,,47001,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37455,281,2437,0,3,34144512,0,0,0,0,0
70416,-1,Dragonrider Racing - Uktulut Coaster,,47002,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37456,281,2437,0,3,34144512,0,0,0,0,0
70417,-1,Dragonrider Racing - Wingrest Roundabout,,47003,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37457,281,2437,0,3,34144512,0,0,0,0,0
70418,-1,Dragonrider Racing - Wild Preserve Circuit,,47004,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37458,281,2437,0,3,34144512,0,0,0,0,0
70419,-1,Dragonrider Racing - Sundapple Copse Circuit,,47005,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37459,281,2437,0,3,34144512,0,0,0,0,0
70420,-1,Dragonrider Racing - Fen Flythrough,,47006,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37460,281,2437,0,3,34144512,0,0,0,0,0
70421,-1,Dragonrider Racing - Ravine River Run,,47007,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37461,281,2437,0,3,34144512,0,0,0,0,0
70422,-1,Dragonrider Racing - Emerald Garden Ascent,,47008,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37462,281,2437,0,3,34144512,0,0,0,0,0
70423,-1,Dragonrider Racing - Maruukai Dash,,47009,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37464,281,2437,0,3,34144512,0,0,0,0,0
70424,-1,Dragonrider Racing - Mirror of the Sky Dash,,47010,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37467,281,2437,0,3,34144512,0,0,0,0,0
70425,-1,Dragonrider Racing - Azure Span Sprint,,47011,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37468,281,2437,0,3,34144512,0,0,0,0,0
70426,-1,Dragonrider Racing - Azure Span Slalom,,47012,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37469,281,2437,0,3,34144512,0,0,0,0,0
70427,-1,Dragonrider Racing - Vakthros Ascent,,47013,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37470,281,2437,0,3,34144512,0,0,0,0,0
70428,-1,Dragonrider Racing - Iskaara Tour,,47014,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37471,281,2437,0,3,34144512,0,0,0,0,0
70429,-1,Dragonrider Racing - Frostland Flyover,,47015,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37472,281,2437,0,3,34144512,0,0,0,0,0
70430,-1,Dragonrider Racing - Archive Ambit,,47016,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37473,281,2437,0,3,34144512,0,0,0,0,0
70431,-1,Dragonrider Racing - Flowing Forest Flight,,47017,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37474,281,2437,0,3,34144512,0,0,0,0,0
70432,-1,Dragonrider Racing - Tyrhold Trial,,47018,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37475,281,2437,0,3,34144512,0,0,0,0,0
70433,-1,Dragonrider Racing - Cliffside Circuit,,47019,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37476,281,2437,0,3,34144512,0,0,0,0,0
70434,-1,Dragonrider Racing - Academy Ascent,,47020,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37477,281,2437,0,3,34144512,0,0,0,0,0
70435,-1,Dragonrider Racing - Garden Gallivant,,47022,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37478,281,2437,0,3,34144512,0,0,0,0,0
70436,-1,Dragonrider Racing - Caverns Criss-Cross,,47023,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37479,281,2437,0,3,34144512,0,0,0,0,0
70439,-1,Wild Arcana,,47025,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37489,113,2523,0,3,4784384,8192,0,0,0,0
70440,-1,Dead Eyes,,47026,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37490,109,2437,0,3,38338816,8192,0,0,0,0
70442,-1,Banquet Battle,,47028,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37491,109,2437,0,3,34144512,0,0,0,0,0
70502,-1,Clearing the Skies,,47085,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37499,109,2437,0,3,41484544,0,0,0,0,0
70529,-1,Bring Them Home,,47111,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37514,109,2437,0,3,38338816,8192,0,0,0,0
70530,-1,Examination Week,,47112,104075,0,-1,0,0,0,0,0,0,0,0,0,0,37334,267,2164,0,2,2097416,1,512,0,0,0
70531,-1,Mana Markets,,47113,104075,0,-1,0,0,0,0,0,0,0,0,0,0,37335,267,2164,0,2,2097416,1,512,0,0,0
70532,-1,Aiding the Raiding,,47114,104075,0,-1,0,0,0,0,0,0,0,0,0,0,37336,267,2164,0,2,2097416,1,512,0,0,0
70533,-1,"Draught, Oiled Again",,47115,104075,0,-1,0,0,0,0,0,0,0,0,0,0,37377,267,2164,0,2,2097416,1,512,0,0,0
70539,-1,And You Thought They Did Nothing,,47121,104080,0,-1,0,0,0,0,0,0,0,0,0,0,37343,267,2164,0,2,2097416,1,2097664,0,0,0
70540,-1,An Engineer's Best Friend,,47122,104080,0,-1,0,0,0,0,0,0,0,0,0,0,37344,267,2164,0,2,2097416,1,2097664,0,0,0
70541,-1,Hunting Tactics: Companion,,47123,100829,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2523,0,2,38797312,8320,512,0,0,0
70545,-1,Blingtron 8000...?,,47127,104080,0,-1,0,0,0,0,0,0,0,0,0,0,37345,267,2164,0,2,2097416,1,512,0,0,0
70549,-1,Low Hanging Fruit,,47131,104424,0,-1,0,0,0,0,0,0,0,0,0,0,37538,109,2437,0,3,34144512,8192,0,0,0,0
70557,-1,No Scopes,,47140,104080,0,-1,0,0,0,0,0,0,0,0,0,0,37375,267,2164,0,2,2097416,1,512,0,0,0
70558,-1,Disillusioned Illusions,,47141,104082,0,-1,0,0,0,0,0,0,0,0,0,0,37346,267,2164,0,2,2097416,1,512,0,0,0
70559,-1,Quill You Help?,,47142,104082,0,-1,0,0,0,0,0,0,0,0,0,0,37347,267,2164,0,2,2097416,1,2097664,0,0,0
70560,-1,The Most Powerful Tool: Good Documentation,,47143,104082,0,-1,0,0,0,0,0,0,0,0,0,0,37348,267,2164,0,2,2097416,1,2097664,0,0,0
70561,-1,A Scribe's Tragedy,,47144,104082,0,-1,0,0,0,0,0,0,0,0,0,0,37374,267,2164,0,2,2097416,1,512,0,0,0
70562,-1,"The Plumbers, Mason",,47145,104083,0,-1,0,0,0,0,0,0,0,0,0,0,37349,267,2164,0,2,2097416,1,512,0,0,0
70563,-1,The Exhibition,,47146,104083,0,-1,0,0,0,0,0,0,0,0,0,0,37350,267,2164,0,2,2097416,1,512,0,0,0
70564,-1,Spectacular,,47147,104083,0,-1,0,0,0,0,0,0,0,0,0,0,37351,267,2164,0,2,2097416,1,2097664,0,0,0
70565,-1,Separation by Saturation,,47148,104083,0,-1,0,0,0,0,0,0,0,0,0,0,37373,267,2164,0,2,2097416,1,2097664,0,0,0
70567,-1,When You Give Bakar a Bone,,47149,104084,0,-1,0,0,0,0,0,0,0,0,0,0,37352,267,2164,0,2,2097416,1,2097664,0,0,0
70568,-1,Tipping the Scales,,47150,104084,0,-1,0,0,0,0,0,0,0,0,0,0,37353,267,2164,0,2,2097416,1,512,0,0,0
70569,-1,"For Trisket, a Task Kit",,47151,104084,0,-1,0,0,0,0,0,0,0,0,0,0,37354,267,2164,0,2,2097416,1,2097664,0,0,0
70571,-1,Drums Here!,,51752,104084,0,-1,0,0,0,0,0,0,0,0,0,0,37372,267,2164,0,2,2097416,1,512,0,0,0
70572,-1,"The Cold Does Bother Them, Actually",,47154,104087,0,-1,0,0,0,0,0,0,0,0,0,0,37355,267,2164,0,2,2097416,1,2097664,0,0,0
70582,-1,Weave Well Enough Alone,,47164,104087,0,-1,0,0,0,0,0,0,0,0,0,0,37356,267,2164,0,2,2097416,1,512,0,0,0
70586,-1,Sew Many Cooks,,47168,104087,0,-1,0,0,0,0,0,0,0,0,0,0,37357,267,2164,0,2,2097416,1,2097664,0,0,0
70587,-1,A Knapsack Problem,,47169,104087,0,-1,0,0,0,0,0,0,0,0,0,0,37371,267,2164,0,2,2097416,1,2097664,0,0,0
70589,-1,Blacksmithing Services Requested,,47171,101818,0,-1,0,0,0,0,0,0,0,0,0,0,0,267,2164,0,2,33587456,0,512,69919,0,0
70591,-1,Engineering Services Requested,,47173,101822,0,-1,0,0,0,0,0,0,0,0,0,0,0,267,2164,0,2,33587456,0,512,69919,0,0
70592,-1,Inscription Services Requested,,47174,101835,0,-1,0,0,0,0,0,0,0,0,0,0,0,267,2164,0,2,33587456,0,512,69919,0,0
70593,-1,Jewelcrafting Services Requested,,47175,101836,0,-1,0,0,0,0,0,0,0,0,0,0,0,267,2164,0,2,33587456,0,512,69919,0,0
70594,-1,Leatherworking Services Requested,,47176,101837,0,-1,0,0,0,0,0,0,0,0,0,0,0,267,2164,0,2,33587456,0,512,69919,0,0
70595,-1,Tailoring Services Requested,,47177,101840,0,-1,0,0,0,0,0,0,0,0,0,0,0,267,2164,0,2,33587456,0,512,69919,0,0
70602,-1,History Lesson: War of the Shifting Sands,,47183,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37539,109,2437,0,3,34144512,0,0,0,0,0
70612,-1,Feed Three-Falls,,47193,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37549,109,2437,0,3,38338816,8192,0,0,0,0
70613,-1,Get Their Bark Before They Bite,,47194,104081,0,-1,0,0,0,0,0,0,0,0,0,0,37545,267,2164,0,2,264,1,512,0,0,0
70614,-1,Bubble Craze,,47195,104081,0,-1,0,0,0,0,0,0,0,0,0,0,37546,267,2164,0,2,264,1,512,0,0,0
70615,-1,The Case of the Missing Herbs,,47196,104081,0,-1,0,0,0,0,0,0,0,0,0,0,37547,267,2164,0,2,264,1,512,0,0,0
70616,-1,How Many??,,47197,104081,0,-1,0,0,0,0,0,0,0,0,0,0,37548,267,2164,0,2,264,1,512,0,0,0
70617,-1,"All Mine, Mine, Mine",,47198,104085,0,-1,0,0,0,0,0,0,0,0,0,0,37540,267,2164,0,2,264,1,512,0,0,0
70618,-1,The Call of the Forge,,47199,104085,0,-1,0,0,0,0,0,0,0,0,0,0,37542,267,2164,0,2,264,1,512,0,0,0
70619,-1,A Study of Leather,,47200,104086,0,-1,0,0,0,0,0,0,0,0,0,0,37543,267,2164,0,2,264,1,512,0,0,0
70620,-1,Scaling Up,,47201,104086,0,-1,0,0,0,0,0,0,0,0,0,0,37544,267,2164,0,2,264,1,512,0,0,0
70622,-1,Resupply Three-Falls,,47203,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37550,109,2437,0,3,38338816,8192,0,0,0,0
70623,-1,Clearing the Skies,,47204,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37554,109,2437,0,3,41484544,0,0,0,0,0
70625,-1,Spellforged Creations,,47205,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37631,111,2475,0,3,34144576,0,0,0,0,0
70629,-1,Assaulting the Shore,,47209,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37557,109,2437,0,3,36241664,0,0,0,0,0
70631,-1,Clearing the Skies,,47211,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37556,109,2437,0,3,41484544,0,0,0,0,0
70632,-1,Cataloging the Waking Shores,,47212,100503,0,-1,0,0,0,0,0,0,0,0,0,0,37555,109,2437,0,3,6881536,8192,0,0,0,0
70634,-1,Lashed Out,,47214,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37560,109,2437,0,3,38338816,8192,0,0,0,0
70636,-1,Ancient Protodragons,,47216,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37263,109,2304,0,3,34144512,0,0,0,0,0
70637,-1,Fishing Hole 01 Nets Unlocked,,47217,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,3,590848,1,8,0,0,0
70638,-1,Wind Breaker,,47219,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37566,109,2437,0,3,36241664,0,0,0,0,0
70639,-1,Azure Banners,,47220,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37571,109,2437,0,3,41484544,8192,0,0,0,0
70646,-1,Pressure Valve,,47228,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37580,109,2437,0,3,41484544,8192,0,0,0,0
70648,-1,Firava the Rekindler,,47230,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2285,0,3,34144512,0,0,0,0,0
70649,-1,Swab Swog,,47231,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37572,109,2437,0,3,41484544,8192,0,0,0,0
70650,-1,In Tyr's Footsteps: The Waking Shores,,47232,0,0,-1,1,0,0,0,0,0,0,0,0,0,38253,0,2401,0,2,37748736,8192,512,70376,70341,0
70651,-1,Stolen Luggage,,47233,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37582,109,2151,0,3,38338816,8192,0,0,0,0
70652,-1,"Take One Down, Pass It Around",,47234,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37583,109,2152,0,3,40435968,0,0,0,0,0
70653,-1,Cold Hard Science,,47235,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37586,109,2153,0,3,40435968,0,0,0,0,0
70654,-1,Are You Kitten Me?,,47236,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37589,109,2154,0,3,40435968,8192,0,0,0,0
70655,-1,Leaves from the Vine,,47237,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37585,109,2152,0,3,40435968,0,0,0,0,0
70656,-1,Not Mushroom For Error,,47238,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37591,109,2154,0,3,40435968,0,0,0,0,0
70658,-1,Artifact or Fiction,,47240,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37587,109,2153,0,3,40435968,0,0,0,0,0
70659,-1,Cataloging the Ohn'ahran Plains,,47241,100503,0,-1,0,0,0,0,0,0,0,0,0,0,37579,109,2437,0,3,6881536,8192,0,0,0,0
70660,-1,High-Grade Minerals,,47242,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37584,109,2152,0,3,40435968,0,0,0,0,0
70661,-1,Supplies on High,,47243,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37590,109,2154,0,3,40435968,0,0,0,0,0
70662,-1,A Bone to Pickaxe,,47244,99239,0,-1,0,0,0,0,0,0,0,0,0,0,37588,109,2153,0,3,40435968,0,0,0,0,0
70698,-1,Researcher Sneakwing,,47266,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2078,0,3,34148608,0,4096,0,0,0
70699,-1,Cataloging Thaldraszus,,47267,100503,0,-1,0,0,0,0,0,0,0,0,0,0,37610,109,2437,0,3,40435968,8192,0,0,0,0
70712,-1,Dragonrider Racing - River Rapids Route,,47279,101721,0,-1,0,0,0,0,0,0,0,0,0,0,37620,281,2437,0,3,34144512,0,0,0,0,0
70719,-1,Shadeslash Trakken,,47284,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,3,34148608,0,0,0,0,0
70720,-1,Can't Have These,,47285,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37627,109,2437,0,3,6881536,8192,0,0,0,0
70750,-1,Aiding the Accord,,47316,101661,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,2,36733000,0,776,0,0,0
70751,-1,Terillod the Devout,,47317,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2279,0,3,34144512,0,0,0,0,0
70763,-1,Worldcarver A'tir,,47327,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2474,0,3,34148608,0,0,0,0,0
70780,-1,Ohn'ahran Banners,,47342,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37652,109,2437,0,3,41484544,8192,0,0,0,0
70782,-1,Canopy Banners,,47344,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37653,109,2437,0,3,41484544,8192,0,0,0,0
70783,-1,Skaara,,47345,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2469,0,3,34144512,0,0,0,0,0
70787,-1,Caught In a Dusk Storm,,47349,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37654,109,2437,0,3,40567040,8192,0,0,0,0
70823,-1,Tracking Quest,,47385,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
70824,-1,Tracking Quest,,47386,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
70825,-1,Tracking Quest,,47387,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
70826,-1,Tracking Quest,,47388,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
70827,-1,Tracking Quest,,47389,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
70845,-1,In Tyr's Footsteps,,47405,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2401,0,2,37748736,8192,512,70180,0,0
70881,-1,Fourth Challenge of Tyr: Resourcefulness,,47435,0,0,-1,1,0,0,0,0,0,0,0,0,0,38254,81,2401,0,2,37748736,8192,512,70621,70510,0
70899,-1,Fifth Challenge of Tyr: Ingenuity,,47452,0,0,-1,0,0,0,0,0,0,0,0,0,200120,38255,0,2401,0,2,37879808,8192,512,70881,0,0
70934,-1,Salamanther's Embrace,,47475,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37756,109,2437,0,3,37290240,0,0,0,0,0
70947,-1,Treasure-Mad Trambladd,,47487,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2154,0,3,34148608,0,4096,0,0,0
70979,-1,Magmaton,,47518,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2151,0,3,34148608,0,4096,0,0,0
70983,-1,O'nank Shorescour,,47520,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2151,0,3,34148608,0,4096,0,0,0
70984,-1,Surge Breaker,,47521,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37813,136,2287,0,3,36241728,0,0,65793,0,0
70986,-1,Private Shikzar,,47523,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2154,0,3,38338816,0,0,0,0,0
71028,-1,Hunting Tactics: Blessing of Ohn'ahra,,47558,100830,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2523,0,2,38797312,8320,512,0,0,0
71140,-1,Two and Two Together,,47659,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37871,115,2437,0,3,34144512,0,0,0,0,0
71145,-1,The Grand Master,,47664,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37878,115,2437,0,3,34144512,0,0,0,0,0
71154,-1,Talon Toss: Shooting 101,,47673,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37892,109,2401,0,3,38338816,0,0,0,0,0
71156,-1,Rebel Concerns,,47675,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37893,109,2437,0,3,34144512,0,0,0,0,0
71160,-1,Depth Charge,,47678,99309,0,-1,0,0,0,0,0,0,0,0,0,200561,37894,109,2400,0,3,34144512,0,0,0,0,0
71164,-1,Stolen Bandages,,47681,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37895,109,2437,0,3,34144512,0,0,0,0,0
71166,-1,The Oldest Dragonfly,,47683,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37896,115,2437,0,3,590080,0,0,0,0,0
71180,-1,You Have to Start Somewhere,,47696,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37897,115,2437,0,3,34144512,0,0,0,0,0
71181,-1,Forgotten Grotto Relics,,47697,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37926,109,2437,0,3,40435968,8192,0,0,0,0
71200,-1,Tracking Quest,,47713,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71201,-1,Hide and Sneak,,47714,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37924,109,2404,0,3,34144512,0,0,0,0,0
71202,-1,Mini Manafiend Melee,,47715,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37925,115,2437,0,3,590080,0,0,0,0,0
71204,-1,Tracking Quest,,47717,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71205,-1,Hydro Tuskarr,,47718,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37927,109,2437,0,3,40435968,8192,0,0,0,0
71206,-1,Eye of the Stormling,,47719,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37928,115,2437,0,3,590080,0,0,0,0,0
71207,-1,Tracking Quest,,47720,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71208,-1,Tracking Quest,,47721,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71212,-1,Attackin' the Brackenhide,,47724,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37482,136,2516,0,3,36241728,0,0,0,0,0
71214,-1,Reclaiming The Cascades,,47726,99309,0,-1,0,0,0,0,0,0,0,0,0,0,37939,109,2437,0,3,38338816,8192,0,0,0,0
71215,-1,Tracking Quest,,47727,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71216,-1,Tracking Quest,,47728,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71217,-1,Tracking Quest,,47729,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71218,-1,Tracking Quest,,47730,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71220,-1,Tracking Quest,,47731,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71221,-1,Tracking Quest,,47732,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71222,-1,Tracking Quest,,47733,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71223,-1,Tracking Quest,,47734,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71224,-1,Tracking Quest,,47735,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33555464,0,8,0,0,0
71225,-1,Blown Through Wind: Rhuzast,,47736,100571,0,-1,0,0,0,0,0,0,0,0,0,0,37975,278,2078,0,3,4784384,8192,0,0,0,0
72008,-1,Overcoming A Mountain: Krolkoth,,48522,100571,0,-1,0,0,0,0,0,0,0,0,0,0,37978,278,2078,0,3,4784384,8192,0,0,0,0
72019,-1,Seeing through the Enemy: Nezascar,,48533,100571,0,-1,0,0,0,0,0,0,0,0,0,0,37979,278,2078,0,3,4784384,8192,0,0,0,0
72022,-1,Fishing Frenzy!,,48536,104838,0,-1,0,0,0,0,0,0,0,0,0,0,38542,109,2437,0,3,34144512,0,0,0,0,0
72028,-1,Fishing Frenzy!,,48542,104839,0,-1,0,0,0,0,0,0,0,0,0,0,38543,109,2437,0,3,34144512,0,0,0,0,0
72029,-1,Fishing Frenzy!,,48543,104841,0,-1,0,0,0,0,0,0,0,0,0,0,38544,109,2437,0,3,34144512,0,0,0,0,0
72030,-1,Fishing Frenzy!,,48544,104842,0,-1,0,0,0,0,0,0,0,0,0,0,38545,109,2437,0,3,34144512,0,0,0,0,0
72050,-1,Balgar,,46599,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,3,34148608,0,0,0,0,0
72058,-1,What Hoof We Here: Tarolekk,,48569,109451,0,-1,0,0,0,0,0,0,0,0,0,0,37999,278,2535,0,3,4784384,8192,0,0,0,0
72061,-1,Stormcaller Veldra,,48572,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,3,34148608,0,0,0,0,0
72068,-1,Aiding the Accord: A Feast For All,,47316,104426,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,2,36733000,0,776,0,0,0
72089,-1,To Skytop Observatory,,48594,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,265,2151,0,3,41418752,0,256,0,0,0
72090,-1,Disrupting the Primalist Plan,,48595,99309,0,-1,0,0,0,0,0,0,0,0,0,0,38011,136,2385,0,3,37290304,0,0,0,0,0
72114,-1,Acrosoth,,48619,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2541,0,3,34144512,0,8,0,0,0
72116,-1,Liskron the Dazzling,,48621,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2371,0,3,34144512,0,0,0,0,0
72121,-1,The Great Shellkhan,,48624,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2154,0,3,34144512,0,0,0,0,0
72126,-1,"Slurpo, the Incredible Snail",,48629,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2523,0,3,34148608,0,0,0,0,0
72127,-1,Captain Lancer,,48630,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2523,0,3,34148608,0,0,0,0,0
72128,-1,Enkine the Voracious,,48631,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2523,0,3,34148608,0,0,0,0,0
72130,-1,Forgotten Gryphon,,48633,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2523,0,3,34148608,0,0,0,0,0
72154,-1,Skag the Thrower,,48657,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2153,0,3,34148608,0,4096,0,0,0
72155,-1,Spread the Enchantment,,48658,104079,0,-1,0,0,0,0,0,0,0,0,0,0,37340,267,2164,0,2,2097416,1,2097664,0,0,0
72156,-1,A Fiery Flight,,48659,104085,0,-1,0,0,0,0,0,0,0,0,0,0,38069,267,2164,0,2,264,1,512,0,0,0
72157,-1,The Weight of Earth,,48660,104085,0,-1,0,0,0,0,0,0,0,0,0,0,38070,267,2164,0,2,264,1,512,0,0,0
72158,-1,A Dense Delivery,,48661,104086,0,-1,0,0,0,0,0,0,0,0,0,0,38072,267,2164,0,2,264,1,512,0,0,0
72159,-1,Scaling Down,,48662,104086,0,-1,0,0,0,0,0,0,0,0,0,0,38073,267,2164,0,2,264,1,512,0,0,0
72172,-1,"Essence, Shards, and Chromatic Dust",,48675,104079,0,-1,0,0,0,0,0,0,0,0,0,0,37341,267,2164,0,2,2097416,1,512,0,0,0
72173,-1,Braced for Enchantment,,48676,104079,0,-1,0,0,0,0,0,0,0,0,0,0,37342,267,2164,0,2,2097416,1,512,0,0,0
72175,-1,A Scept-acular Time,,48678,104079,0,-1,0,0,0,0,0,0,0,0,0,0,37376,267,2164,0,2,2097416,1,2097664,0,0,0
72254,-1,Fisherman Tinnak's Ghost,,48705,103663,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,2437,0,3,34144512,0,0,0,0,0
